Category,Film,Nominee,Winner,Year,Rating_IMDB,Release_date,Rating_rtaudience,Rating_rtcritic,Oscarstat_totalnoms,Release_Q1,Release_Q2,Release_Q3,Release_Q4,Nom_BAFTA,Win_BAFTA,Nom_GoldenGlobe_comedy-leadacting,Win_GoldenGlobe_comedy-leadacting,Nom_GoldenGlobe_drama-leadacting,Win_GoldenGlobe_drama-leadacting,Nom_GoldenGlobe_supportingacting,Win_GoldenGlobe_supportingacting,Oscarstat_previousnominations_acting,Oscarstat_previouswins_acting,Oscarstat_previousnominee_acting,Oscarstat_previouswinner_acting,Nom_Oscar_bestfilm,Birthyear,Age,Age_[0-25],Age_[25-35],Age_[35-45],Age_[45-55],Age_[55-65],Age_[65-75] ,Age_[75+] ,Genre_action,Genre_adventure,Genre_biography,Genre_crime,Genre_comedy,Genre_drama,Genre_horror,Genre_fantasy,Genre_sci-fi,Genre_mystery,Genre_music,Genre_romance,Genre_history,Genre_thriller,Genre_war,Genre_sport,Genre_family,Genre_filmnoir,Genre_western,MPAA_rating,MPAA_G,MPAA_PG,MPAA_PG-13,MPAA_R,MPAA_NC-17,Nowin_Criticschoice,Win_Criticschoice,Nonom_Criticschoice,Nom_Criticschoice,Nowin_SAG_acting,Win_SAG_acting,Nonom_SAG_acting,Nom_SAG_acting,Nowin_SAG_bestcast,Win_SAG_bestcast,Nonom_SAG_bestcast,Nom_SAG_bestcast,Female
Supporting Actor,The Sunshine Boys,George Burns,1,1976,7.2,1976-01-30,73.0,81.0,4,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1896.0,80.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Dog Day Afternoon,Chris Sarandon,0,1976,8.0,1975-12-25,90.0,95.0,6,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1942.0,34.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,The Day of the Locust,Burgess Meredith,0,1976,7.1,1975-08-08,76.0,64.0,2,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1907.0,69.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Shampoo,Jack Warden,0,1976,6.3,1975-03-13,53.0,63.0,4,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1920.0,56.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actress,Shampoo,Lee Grant,1,1976,6.3,1975-03-13,53.0,63.0,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1925.0,51.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Nashville,Ronee Blakley,0,1976,7.8,1975-09-21,84.0,94.0,4,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1945.0,31.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Nashville,Lily Tomlin,0,1976,7.8,1975-09-21,84.0,94.0,4,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1939.0,37.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,"Farewell, My Lovely",Sylvia Miles,0,1976,7.2,1975-08-08,74.0,84.0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1924.0,52.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Jacqueline Susann's Once Is Not Enough,Brenda Vaccaro,0,1976,4.7,1975-06-20,0.0,85.0704483074108,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1939.0,37.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actor,Network,Peter Finch,1,1977,8.1,1976-11-27,93.0,91.0,10,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,1,0,1,0,1,1916.0,61.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Network,William Holden,0,1977,8.1,1976-11-27,93.0,91.0,10,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1918.0,59.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Taxi Driver,Robert De Niro,0,1977,8.3,1976-02-08,93.0,99.0,4,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1,1943.0,34.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Seven Beauties,Giancarlo Giannini,0,1977,8.0,1976-01-21,90.0,91.0,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1942.0,35.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Rocky,Sylvester Stallone,0,1977,8.1,1976-12-03,69.0,93.0,9,0,0,0,1,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1946.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actress,Network,Faye Dunaway,1,1977,8.1,1976-11-27,93.0,91.0,10,0,0,0,1,1,0,0.0,0.0,1.0,1.0,0,0,2,0,1,0,1,1941.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Rocky,Talia Shire,0,1977,8.1,1976-12-03,69.0,93.0,9,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,1,1946.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Carrie,Sissy Spacek,0,1977,7.4,1976-11-16,76.0,93.0,4,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1949.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Face to Face,Liv Ullmann,0,1977,7.7,1976-04-05,82.0,80.0,2,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,1938.0,39.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Cousin Cousine,Marie-Christine Barrault,0,1977,6.8,1976-07-25,70.0,85.0704483074108,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1944.0,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actor,Network,Ned Beatty,0,1977,8.1,1976-11-27,93.0,91.0,10,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1937.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Rocky,Burgess Meredith,0,1977,8.1,1976-12-03,69.0,93.0,9,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1907.0,70.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Rocky,Burt Young,0,1977,8.1,1976-12-03,69.0,93.0,9,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1940.0,37.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,All the President's Men,Jason Robards,1,1977,8.0,1976-04-09,92.0,93.0,8,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1922.0,55.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Marathon Man,Laurence Olivier,0,1977,7.5,1976-10-08,81.0,80.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,1,3,0,1,0,0,1907.0,70.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actress,Network,Beatrice Straight,1,1977,8.1,1976-11-27,93.0,91.0,10,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1914.0,63.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Taxi Driver,Jodie Foster,0,1977,8.3,1976-02-08,93.0,99.0,4,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1962.0,15.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Carrie,Piper Laurie,0,1977,7.4,1976-11-16,76.0,93.0,4,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1932.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,All the President's Men,Jane Alexander,0,1977,8.0,1976-04-09,92.0,93.0,8,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1939.0,38.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Voyage of the Damned,Lee Grant,0,1977,6.5,1976-12-22,54.0,89.0,3,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,2,1,1,1,0,1925.0,52.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actor,The Goodbye Girl,Richard Dreyfuss,1,1978,7.4,1977-11-30,84.0,88.0,5,0,0,0,1,1,1,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1947.0,31.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Annie Hall,Woody Allen,0,1978,8.1,1977-04-20,93.0,99.0,5,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1935.0,43.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Equus,Richard Burton,0,1978,7.2,1977-10,78.0,71.0,3,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0,0,4,0,1,0,0,1925.0,53.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,A Special Day,Marcello Mastroianni,0,1978,8.1,1977-10,92.0,100.0,2,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0,1924.0,54.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NOT RATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Saturday Night Fever,John Travolta,0,1978,6.8,1977-12-16,71.0,86.0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1954.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actress,The Goodbye Girl,Marsha Mason,0,1978,7.4,1977-11-30,84.0,88.0,5,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0,0,1,0,1,0,1,1942.0,36.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Annie Hall,Diane Keaton,1,1978,8.1,1977-04-20,93.0,99.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1946.0,32.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,The Turning Point,Anne Bancroft,0,1978,7.0,1977-11-18,69.0,58.0,11,0,0,0,1,1,0,0.0,0.0,1.0,0.0,0,0,3,1,1,1,1,1931.0,47.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,The Turning Point,Shirley MacLaine,0,1978,7.0,1977-11-18,69.0,58.0,11,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,1,1934.0,44.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Julia,Jane Fonda,0,1978,7.4,1978-01-20,66.0,73.0,11,1,0,0,0,1,1,0.0,0.0,1.0,1.0,0,0,2,1,1,1,1,1937.0,41.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actor,Equus,Peter Firth,0,1978,7.2,1977-10,78.0,71.0,3,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1953.0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,The Turning Point,Mikhail Baryshnikov,0,1978,7.0,1977-11-18,69.0,58.0,11,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1948.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Julia,Jason Robards,1,1978,7.4,1978-01-20,66.0,73.0,11,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,1922.0,56.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Julia,Maximilian Schell,0,1978,7.4,1978-01-20,66.0,73.0,11,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,1,1,1,1,1930.0,48.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Star Wars,Alec Guinness,0,1978,8.7,1977-05-25,96.0,93.0,11,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1914.0,64.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actress,The Goodbye Girl,Quinn Cummings,0,1978,7.4,1977-11-30,84.0,88.0,5,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1967.0,11.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,The Turning Point,Leslie Browne,0,1978,7.0,1977-11-18,69.0,58.0,11,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1957.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Julia,Vanessa Redgrave,1,1978,7.4,1978-01-20,66.0,73.0,11,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0,1,0,1,1937.0,41.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Close Encounters of the Third Kind,Melinda Dillon,0,1978,7.7,1977-12-14,85.0,96.0,9,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1939.0,39.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Looking for Mr. Goodbar,Tuesday Weld,0,1978,6.7,1978-03-13,75.0,76.0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1943.0,35.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actor,Coming Home,Jon Voight,1,1979,7.3,1978-02-15,83.0,81.0,8,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0,0,1,0,1,0,1,1938.0,41.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,Heaven Can Wait,Warren Beatty,0,1979,6.9,1978-06-28,68.0,89.0,12,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0,0,1,0,1,0,1,1937.0,42.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,The Buddy Holly Story,Gary Busey,0,1979,7.2,1978-11-03,77.0,100.0,3,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1944.0,35.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,The Deer Hunter,Robert De Niro,0,1979,8.2,1979-02-23,92.0,94.0,9,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,2,1,1,1,1,1943.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actor,The Boys from Brazil,Laurence Olivier,0,1979,7.0,1978-10-06,66.0,70.0,3,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,4,0,1,0,0,1907.0,72.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actress,Coming Home,Jane Fonda,1,1979,7.3,1978-02-15,83.0,81.0,8,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0,0,3,1,1,1,1,1937.0,42.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Autumn Sonata,Ingrid Bergman,0,1979,8.3,1978-10-18,92.0,91.0,2,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,0,1915.0,64.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,"Same Time, Next Year",Ellen Burstyn,0,1979,7.2,1979-04-23,84.0,40.0,3,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0,0,3,1,1,1,0,1932.0,47.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,An Unmarried Woman,Jill Clayburgh,0,1979,7.2,1978-05-26,73.0,89.0,3,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1944.0,35.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actress,Interiors,Geraldine Page,0,1979,7.5,1978-08-02,79.0,77.0,5,0,0,1,0,1,1,0.0,0.0,1.0,0.0,0,0,4,0,1,0,0,1924.0,55.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actor,Coming Home,Bruce Dern,0,1979,7.3,1978-02-15,83.0,81.0,8,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1936.0,43.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Heaven Can Wait,Jack Warden,0,1979,6.9,1978-06-28,68.0,89.0,12,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1920.0,59.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,The Deer Hunter,Christopher Walken,1,1979,8.2,1979-02-23,92.0,94.0,9,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1943.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Comes a Horseman,Richard Farnsworth,0,1979,6.2,1978-10-25,53.0,86.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1920.0,59.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actor,Midnight Express,John Hurt,0,1979,7.7,1978-10-06,89.0,95.0,6,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1940.0,39.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supporting Actress,Coming Home,Penelope Milford,0,1979,7.3,1978-02-15,83.0,81.0,8,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1948.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Heaven Can Wait,Dyan Cannon,0,1979,6.9,1978-06-28,68.0,89.0,12,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,1,1937.0,42.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,The Deer Hunter,Meryl Streep,0,1979,8.2,1979-02-23,92.0,94.0,9,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1949.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,Interiors,Maureen Stapleton,0,1979,7.5,1978-08-02,79.0,77.0,5,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1925.0,54.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supporting Actress,California Suite,Maggie Smith,1,1979,6.2,1978-12-22,45.0,55.0,3,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0,0,3,1,1,1,0,1934.0,45.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actor,Kramer vs. Kramer,Dustin Hoffman,1,1980,7.8,1979-12-19,89.0,88.0,9,0,0,0,1,1,0,0.0,0.0,1.0,1.0,0,0,3,0,1,0,1,1937.0,43.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
